customer_Id,DOB,Gender,city_code
269482,03-06-1978,F,3
269148,03-07-1978,M,9
269100,03-09-1978,F,7
272843,03-10-1978,M,4
270717,03-12-1978,M,10
268049,03-14-1978,F,6
274301,03-14-1978,M,5
270638,03-17-1978,F,5
273744,03-18-1978,F,8
271731,03-18-1978,M,8
273584,03-18-1978,M,10
267542,03-21-1978,M,6
274976,03-25-1978,M,7
270398,03-26-1978,M,10
267084,03-27-1978,M,1
273075,04-05-1978,M,8
270126,04-08-1978,M,5
267648,04-11-1978,F,8
274448,04-13-1978,M,10
273302,04-14-1978,F,8
275072,04-15-1978,F,1
268757,04-16-1978,F,6
266820,04-16-1978,F,5
270258,04-16-1978,M,1
271669,04-16-1978,M,2
271400,04-17-1978,F,10
270751,04-19-1978,M,3
267139,04-20-1978,M,7
271910,04-20-1978,M,6
269214,04-21-1978,F,9
272973,04-21-1978,M,9
268260,04-21-1978,F,5
269647,04-22-1978,M,6
270886,04-22-1978,M,6
269407,04-25-1978,F,1
273250,04-25-1978,F,6
267162,04-26-1978,F,2
274105,04-27-1978,M,9
271742,04-27-1978,M,5
270394,04-28-1978,F,9
268530,04-29-1978,F,1
270371,05-02-1978,M,10
274144,05-04-1978,F,7
272640,05-04-1978,F,4
269667,05-06-1978,F,8
272020,05-07-1978,M,6
267014,05-08-1978,M,2
271540,05-11-1978,F,5
269399,05-12-1978,F,6
267129,05-13-1978,M,6
272403,05-14-1978,F,4
268943,05-16-1978,M,4
272104,05-16-1978,M,4
273365,05-19-1978,M,8
272369,05-19-1978,F,6
270030,05-21-1978,M,8
270152,05-22-1978,M,7
273395,05-24-1978,M,3
273275,05-26-1978,F,4
270707,05-26-1978,F,8
267759,05-29-1978,M,7
270177,05-29-1978,F,10
272660,06-06-1978,M,3
272057,06-07-1978,M,5
273914,06-08-1978,M,10
274833,06-09-1978,M,8
273370,06-11-1978,F,5
267343,06-12-1978,M,9
274322,06-12-1978,M,6
267085,06-13-1978,M,1
268004,06-15-1978,M,5
268225,06-16-1978,M,6
266891,06-20-1978,F,6
269586,06-21-1978,M,9
271444,06-23-1978,F,6
267842,06-23-1978,F,1
273588,06-24-1978,M,5
267176,06-24-1978,F,10
270892,07-03-1978,M,6
270772,07-06-1978,M,4
269083,07-09-1978,F,7
273304,07-11-1978,F,2
268098,07-12-1978,F,5
270461,07-13-1978,F,7
275206,07-15-1978,M,7
274175,07-16-1978,M,2
275037,07-20-1978,F,9
275151,07-21-1978,F,3
267979,07-22-1978,M,3
270387,07-23-1978,F,4
268678,07-24-1978,M,1
274529,07-24-1978,M,2
269417,07-29-1978,M,7
267482,07-29-1978,M,7
267384,07-29-1978,M,4
269478,08-01-1978,M,2
273481,08-03-1978,F,3
275063,08-05-1978,F,2
274076,08-06-1978,F,4
268575,08-06-1978,F,1
268076,08-07-1978,M,8
272949,08-08-1978,M,8
274718,08-09-1978,M,6
271855,08-10-1978,M,2
274431,08-10-1978,F,10
274510,08-11-1978,F,6
269042,08-12-1978,F,3
268811,08-12-1978,F,7
269090,08-14-1978,M,7
270189,08-14-1978,F,7
268838,08-18-1978,M,7
271274,08-20-1978,M,4
269963,08-26-1978,M,2
267663,08-26-1978,M,4
270914,08-26-1978,F,10
272689,09-04-1978,F,2
271580,09-06-1978,M,7
268356,09-07-1978,M,10
270310,09-09-1978,M,10
273366,09-13-1978,F,6
270749,09-13-1978,M,10
273767,09-14-1978,M,10
272217,09-15-1978,M,10
273234,09-16-1978,M,6
267622,09-17-1978,M,2
267372,09-17-1978,M,7
267164,09-17-1978,F,7
269334,09-19-1978,M,9
268377,09-20-1978,F,9
269717,09-22-1978,M,10
274825,09-24-1978,M,3
270000,09-29-1978,F,6
270272,10-01-1978,F,10
270877,10-02-1978,M,2
271716,10-04-1978,M,9
271850,10-05-1978,F,1
269541,10-05-1978,F,8
266831,10-08-1978,M,6
273912,10-08-1978,M,8
274150,10-14-1978,M,8
272249,10-16-1978,M,3
272190,10-23-1978,F,4
268780,10-27-1978,M,8
274591,10-28-1978,M,10
271989,11-02-1978,M,3
271428,11-02-1978,F,1
269066,11-05-1978,M,6
275076,11-06-1978,M,5
271923,11-07-1978,M,3
272048,11-08-1978,F,1
269236,11-09-1978,M,1
272610,11-09-1978,F,8
270176,11-13-1978,F,9
274604,11-13-1978,M,8
273673,11-14-1978,M,10
272081,11-15-1978,F,6
275225,11-15-1978,M,1
271532,11-15-1978,F,5
272118,11-17-1978,F,10
274503,11-22-1978,M,5
268220,11-22-1978,M,10
270400,11-24-1978,F,3
270365,11-24-1978,F,3
268756,11-25-1978,M,6
267222,11-27-1978,M,8
273070,11-27-1978,F,9
268546,11-28-1978,F,7
275017,11-29-1978,M,8
273676,12-02-1978,M,1
272653,12-05-1978,F,9
269441,12-06-1978,M,2
274986,12-09-1978,M,6
274117,12-10-1978,F,5
268666,12-11-1978,M,3
268386,12-13-1978,F,6
266861,12-14-1978,M,7
272606,12-14-1978,F,9
273273,12-17-1978,M,3
270758,12-17-1978,M,3
268688,12-18-1978,M,6
268148,12-21-1978,M,5
271392,12-23-1978,M,4
274580,12-26-1978,M,5
267237,01-01-1979,M,8
267287,01-03-1979,F,10
269613,01-03-1979,M,8
269209,01-04-1979,F,1
269330,01-04-1979,M,7
270612,01-06-1979,F,1
268572,01-10-1979,F,5
272738,01-10-1979,M,4
275181,01-10-1979,F,4
270824,01-11-1979,M,9
273847,01-11-1979,M,7
274425,01-13-1979,M,8
267177,01-17-1979,F,3
274024,01-21-1979,F,5
269332,01-23-1979,M,5
275039,01-26-1979,F,10
274091,01-27-1979,F,2
270577,01-29-1979,F,2
268287,02-01-1979,M,2
275244,02-01-1979,M,8
272551,02-01-1979,F,7
272026,02-06-1979,F,7
274645,02-07-1979,M,9
272312,02-10-1979,M,3
272524,02-10-1979,F,9
272517,02-11-1979,M,8
274263,02-11-1979,M,9
267294,02-12-1979,F,8
267239,02-12-1979,M,6
269068,02-15-1979,F,6
268032,02-17-1979,F,1
274227,02-18-1979,M,6
271118,02-18-1979,M,3
274361,02-18-1979,F,2
270472,02-19-1979,F,7
275038,02-19-1979,M,2
272945,02-20-1979,M,3
273930,02-20-1979,F,10
270500,02-22-1979,F,8
270925,02-23-1979,M,6
271321,02-23-1979,F,7
271028,02-25-1979,F,6
269216,02-26-1979,M,7
271726,02-26-1979,F,2
271698,02-27-1979,M,8
272557,02-28-1979,M,8
267623,03-01-1979,F,6
266915,03-04-1979,F,5
267246,03-04-1979,F,2
272861,03-04-1979,M,5
266978,03-04-1979,M,9
274983,03-05-1979,F,1
274461,03-06-1979,M,8
273856,03-06-1979,M,2
273286,03-07-1979,F,6
269604,03-07-1979,M,3
270148,03-08-1979,M,1
272815,03-09-1979,M,4
272832,03-14-1979,M,6
270480,03-15-1979,M,5
274649,03-15-1979,F,7
266940,03-16-1979,F,8
273985,03-16-1979,F,1
274163,03-17-1979,M,6
273447,03-17-1979,M,8
271545,03-18-1979,M,1
269021,03-19-1979,F,7
274838,03-24-1979,M,10
270333,03-25-1979,F,6
273201,03-27-1979,M,3
274699,04-01-1979,F,5
273550,04-01-1979,F,5
271103,04-05-1979,F,3
271534,04-05-1979,M,4
267783,04-07-1979,M,5
269333,04-10-1979,F,5
268456,04-12-1979,F,6
269075,04-13-1979,F,8
271903,04-16-1979,F,7
272534,04-21-1979,M,3
269984,04-22-1979,M,9
268593,04-22-1979,F,4
271310,04-23-1979,M,5
266846,04-24-1979,M,2
270009,04-25-1979,M,3
268343,04-26-1979,M,2
268104,04-26-1979,F,2
267785,04-27-1979,F,7
274162,05-01-1979,F,5
274757,05-02-1979,F,7
267261,05-03-1979,F,6
271699,05-07-1979,F,9
271494,05-08-1979,M,7
268285,05-09-1979,F,1
268131,05-11-1979,M,5
271783,05-12-1979,M,5
266920,05-13-1979,F,1
271763,05-14-1979,M,7
267088,05-14-1979,F,9
271094,05-16-1979,F,1
271815,05-17-1979,F,9
271744,05-18-1979,F,10
274408,05-19-1979,F,3
267606,05-20-1979,F,3
271004,05-23-1979,M,7
270544,05-24-1979,M,6
271112,05-26-1979,M,7
269191,05-27-1979,F,8
269254,05-27-1979,F,7
274511,06-03-1979,F,8
273390,06-05-1979,M,2
270151,06-05-1979,M,10
272951,06-07-1979,M,5
270023,06-08-1979,F,2
267940,06-09-1979,M,9
269117,06-10-1979,M,9
271152,06-12-1979,M,8
275139,06-12-1979,F,8
268157,06-14-1979,F,5
272621,06-15-1979,F,9
274375,06-17-1979,M,4
274518,06-18-1979,F,10
273504,06-20-1979,F,3
267880,06-20-1979,F,5
269934,06-22-1979,M,3
267942,06-23-1979,F,6
270280,06-23-1979,F,7
269758,06-24-1979,M,3
269006,06-24-1979,M,2
268161,06-25-1979,M,4
268799,06-27-1979,M,9
272400,06-27-1979,M,4
272127,06-29-1979,M,3
267772,06-29-1979,F,8
273728,07-01-1979,M,3
273139,07-04-1979,F,5
271030,07-05-1979,M,1
274221,07-06-1979,F,4
269646,07-09-1979,M,6
272744,07-09-1979,F,7
267948,07-10-1979,F,5
275197,07-10-1979,F,8
271846,07-11-1979,M,3
270289,07-11-1979,M,10
274810,07-11-1979,M,8
271527,07-12-1979,M,9
267756,07-12-1979,F,1
272060,07-12-1979,F,8
266804,07-14-1979,M,10
267859,07-15-1979,M,5
273709,07-15-1979,M,5
272559,07-18-1979,F,1
269870,07-20-1979,M,10
269140,07-21-1979,F,9
267630,07-25-1979,M,1
273156,07-27-1979,M,4
267935,07-29-1979,F,3
269193,07-29-1979,F,6
274814,08-03-1979,F,9
269776,08-04-1979,F,3
273784,08-06-1979,M,5
268331,08-06-1979,F,9
273034,08-14-1979,M,3
272652,08-16-1979,M,1
274543,08-19-1979,F,6
269105,08-19-1979,M,6
268714,08-20-1979,M,9
269509,08-20-1979,F,4
270526,08-21-1979,F,9
273160,08-22-1979,M,8
270983,08-22-1979,M,1
270072,08-22-1979,F,7
274832,08-23-1979,F,5
272615,08-25-1979,M,8
273918,08-28-1979,M,3
268964,08-29-1979,M,6
268186,09-01-1979,F,5
272259,09-02-1979,M,7
272785,09-03-1979,M,7
273873,09-06-1979,M,2
275150,09-08-1979,M,10
268299,09-08-1979,F,8
270050,09-09-1979,F,1
267668,09-10-1979,M,5
268430,09-10-1979,F,9
273487,09-13-1979,F,2
270465,09-17-1979,F,2
269452,09-18-1979,F,2
271911,09-20-1979,F,9
271719,09-24-1979,F,1
270944,09-25-1979,M,4
273421,09-26-1979,F,9
271426,09-27-1979,M,4
270245,10-01-1979,F,1
267091,10-01-1979,M,7
268620,10-01-1979,F,9
269397,10-02-1979,M,9
272431,10-03-1979,F,3
267832,10-04-1979,M,9
273551,10-07-1979,F,8
272352,10-09-1979,F,4
272848,10-12-1979,F,9
266849,10-12-1979,M,1
270657,10-12-1979,F,8
268067,10-14-1979,M,3
274176,10-14-1979,M,8
272819,10-15-1979,F,3
274205,10-16-1979,M,2
274195,10-16-1979,F,10
269950,10-17-1979,M,2
271943,10-20-1979,F,9
269463,10-23-1979,F,3
269174,10-25-1979,F,1
268922,10-27-1979,M,7
266974,10-28-1979,F,1
268718,10-28-1979,M,6
275220,10-28-1979,F,10
271793,11-02-1979,M,2
268001,11-02-1979,F,10
267538,11-03-1979,M,4
269695,11-04-1979,M,9
274160,11-05-1979,M,7
268876,11-08-1979,F,7
269728,11-09-1979,M,8
271666,11-10-1979,M,4
267760,11-12-1979,F,9
267307,11-14-1979,F,1
274462,11-14-1979,M,5
272274,11-18-1979,F,7
269024,11-21-1979,F,8
274808,11-22-1979,F,7
268834,11-23-1979,F,7
269792,11-24-1979,F,10
271987,11-24-1979,M,2
267286,11-24-1979,M,1
274726,11-24-1979,F,3
272704,11-25-1979,F,6
271706,11-25-1979,F,3
271664,11-25-1979,M,7
269014,11-27-1979,F,3
271322,11-27-1979,F,7
270078,11-29-1979,M,4
273251,11-29-1979,M,2
271097,12-02-1979,F,7
274942,12-03-1979,M,3
268183,12-04-1979,M,9
267068,12-04-1979,M,6
273659,12-04-1979,F,4
272426,12-07-1979,F,9
271442,12-12-1979,M,5
271169,12-12-1979,M,8
273381,12-15-1979,M,4
269879,12-17-1979,M,2
273482,12-18-1979,M,2
272584,12-20-1979,M,2
270675,12-20-1979,F,2
268717,12-21-1979,F,5
269368,12-22-1979,F,9
271619,12-23-1979,M,10
270525,12-24-1979,M,5
268793,12-28-1979,M,9
270584,12-28-1979,F,9
269750,12-28-1979,F,4
272430,01-01-1980,F,6
271648,01-01-1980,F,1
270004,01-01-1980,M,7
267015,01-02-1980,M,7
270553,01-04-1980,M,4
267667,01-05-1980,M,6
269709,01-08-1980,M,7
271367,01-09-1980,F,9
272373,01-10-1980,F,5
271221,01-11-1980,M,8
272152,01-13-1980,M,8
270692,01-13-1980,M,10
268379,01-15-1980,M,9
269841,01-16-1980,F,3
273031,01-17-1980,F,8
272121,01-19-1980,F,10
269457,01-20-1980,M,1
273085,01-22-1980,M,7
267475,01-24-1980,M,3
268297,01-25-1980,F,2
270326,01-27-1980,F,7
270406,02-04-1980,F,6
272292,02-05-1980,M,4
270540,02-06-1980,F,1
266966,02-07-1980,F,3
273842,02-08-1980,F,10
270297,02-09-1980,F,6
271832,02-13-1980,F,9
267786,02-13-1980,M,8
271820,02-14-1980,M,3
272388,02-17-1980,F,8
271297,02-17-1980,M,10
271753,02-17-1980,M,6
272865,02-20-1980,F,2
269493,02-20-1980,F,4
268467,02-20-1980,M,1
271102,02-23-1980,M,3
269120,02-24-1980,M,8
268281,02-26-1980,F,3
266809,02-26-1980,F,3
273668,02-28-1980,F,9
273759,03-03-1980,M,3
274864,03-04-1980,M,7
270270,03-05-1980,M,1
273103,03-05-1980,M,2
270356,03-06-1980,M,10
268491,03-07-1980,F,2
273839,03-08-1980,M,9
269852,03-10-1980,F,7
271806,03-10-1980,F,10
268887,03-10-1980,F,7
269094,03-11-1980,M,7
273270,03-11-1980,M,9
271270,03-12-1980,M,8
267492,03-15-1980,F,9
274119,03-15-1980,M,10
273307,03-16-1980,F,6
273555,03-17-1980,M,7
271017,03-18-1980,M,4
271281,03-18-1980,F,10
269305,03-19-1980,M,8
268674,03-19-1980,F,1
274542,03-20-1980,F,6
269979,03-21-1980,M,8
273309,03-23-1980,F,6
272659,03-25-1980,M,7
271384,03-25-1980,M,9
273913,03-27-1980,M,5
271660,03-28-1980,F,4
268781,03-28-1980,M,5
269089,03-29-1980,M,3
275093,04-02-1980,F,6
274596,04-02-1980,M,2
268497,04-04-1980,F,3
269978,04-10-1980,M,8
271411,04-12-1980,F,4
275035,04-12-1980,M,9
273951,04-13-1980,M,8
267835,04-15-1980,M,2
269046,04-16-1980,M,4
274181,04-19-1980,M,5
269367,04-20-1980,M,4
266950,04-20-1980,M,6
267460,04-20-1980,F,5
274811,04-20-1980,F,1
266904,04-21-1980,F,9
275052,04-22-1980,M,8
267685,04-23-1980,M,7
272456,04-24-1980,M,10
272128,04-24-1980,F,7
273969,04-24-1980,M,9
273570,04-25-1980,M,5
274621,04-26-1980,F,3
273155,04-28-1980,F,8
271912,05-01-1980,M,10
272445,05-01-1980,F,1
271867,05-05-1980,F,8
274099,05-05-1980,F,4
269812,05-06-1980,M,4
269275,05-07-1980,M,3
271457,05-07-1980,M,8
267317,05-08-1980,M,7
269019,05-09-1980,F,5
274909,05-09-1980,F,6
275157,05-10-1980,M,3
268524,05-12-1980,F,7
271834,05-12-1980,M,9
275142,05-13-1980,M,3
268240,05-15-1980,F,1
274521,05-16-1980,M,8
269653,05-17-1980,M,7
271406,05-19-1980,F,4
268774,05-21-1980,F,2
273980,05-24-1980,M,5
272838,05-26-1980,M,9
275224,05-26-1980,M,4
275092,05-29-1980,F,9
268268,05-29-1980,F,9
268028,06-03-1980,M,7
271907,06-05-1980,F,1
272954,06-05-1980,F,3
272986,06-06-1980,F,10
271266,06-07-1980,F,4
267652,06-08-1980,F,6
268149,06-10-1980,M,3
271256,06-12-1980,M,9
274422,06-12-1980,F,3
269424,06-15-1980,F,10
273821,06-19-1980,F,10
270628,06-19-1980,M,2
274389,06-19-1980,M,9
274685,06-20-1980,M,2
275170,06-20-1980,F,3
274964,06-20-1980,F,8
269386,06-21-1980,M,5
269363,06-22-1980,F,1
268138,06-23-1980,M,3
274654,06-23-1980,F,2
272494,06-26-1980,M,7
269101,06-27-1980,M,7
271618,06-28-1980,M,9
270710,06-28-1980,F,6
273905,06-29-1980,F,5
267012,06-29-1980,M,2
267090,07-01-1980,F,6
274259,07-03-1980,M,9
271797,07-03-1980,F,2
270994,07-05-1980,M,6
273452,07-07-1980,F,9
274112,07-07-1980,M,9
269327,07-07-1980,F,9
268146,07-10-1980,M,4
270375,07-11-1980,M,5
270905,07-11-1980,F,5
273780,07-13-1980,M,2
269377,07-13-1980,M,7
272437,07-13-1980,M,6
268304,07-15-1980,F,10
268291,07-16-1980,F,6
273195,07-17-1980,F,7
268934,07-18-1980,F,7
272695,07-20-1980,M,1
274381,07-21-1980,M,8
267358,07-22-1980,M,2
271663,07-23-1980,F,7
273768,07-23-1980,F,9
267906,07-24-1980,M,10
274625,07-28-1980,M,1
273214,08-01-1980,M,3
273867,08-05-1980,M,1
270298,08-08-1980,F,7
269372,08-12-1980,M,6
272354,08-14-1980,M,10
274583,08-15-1980,F,5
271337,08-17-1980,M,1
274404,08-17-1980,M,2
273603,08-18-1980,F,9
269597,08-18-1980,M,1
271844,08-19-1980,F,8
269069,08-20-1980,F,9
274399,08-21-1980,F,7
271202,08-22-1980,M,5
267691,08-22-1980,F,7
270954,08-24-1980,M,4
267574,08-27-1980,M,9
273404,08-27-1980,F,9
273296,08-27-1980,F,2
269421,09-01-1980,F,8
274641,09-02-1980,M,4
274023,09-04-1980,M,10
273140,09-13-1980,F,2
273311,09-15-1980,F,9
274638,09-15-1980,F,7
272424,09-15-1980,F,2
269571,09-15-1980,F,6
275057,09-17-1980,M,7
274258,09-22-1980,F,8
272471,09-23-1980,M,8
270978,09-24-1980,M,2
272921,09-25-1980,M,3
270453,09-29-1980,M,5
274277,10-01-1980,F,1
271315,10-02-1980,M,10
270961,10-07-1980,M,9
275047,10-07-1980,M,4
273179,10-09-1980,F,1
273116,10-13-1980,M,5
268143,10-14-1980,M,8
267083,10-15-1980,F,3
267960,10-16-1980,F,10
267918,10-17-1980,M,6
269645,10-19-1980,F,5
267364,10-21-1980,M,8
268162,10-22-1980,M,9
272598,10-26-1980,F,7
273437,10-26-1980,M,10
273414,10-26-1980,M,3
272077,10-28-1980,M,5
266817,10-28-1980,F,5
267251,10-29-1980,F,1
269857,11-01-1980,M,10
271039,11-04-1980,M,3
274792,11-06-1980,F,6
268858,11-14-1980,F,1
271705,11-15-1980,M,10
269267,11-16-1980,M,7
268170,11-16-1980,M,5
269767,11-19-1980,F,2
266867,11-24-1980,F,9
270807,11-25-1980,M,9
267505,11-26-1980,F,2
273897,11-27-1980,M,7
274722,11-27-1980,M,7
269518,11-28-1980,M,2
269390,11-28-1980,M,3
273032,12-02-1980,M,5
270039,12-03-1980,M,3
271824,12-03-1980,M,5
268600,12-04-1980,M,4
270061,12-04-1980,M,4
271381,12-04-1980,M,6
271948,12-06-1980,F,5
273574,12-07-1980,F,1
272317,12-08-1980,M,10
273485,12-09-1980,M,9
269394,12-09-1980,M,4
270801,12-11-1980,F,9
269501,12-12-1980,M,2
270403,12-12-1980,M,5
267930,12-12-1980,M,7
269864,12-14-1980,M,5
271461,12-16-1980,M,5
270055,12-16-1980,M,4
271120,12-18-1980,F,10
267285,12-19-1980,M,10
270282,12-20-1980,F,3
268211,12-20-1980,F,9
272665,12-22-1980,M,3
269460,12-27-1980,M,9
269355,12-28-1980,F,10
275188,12-29-1980,F,4
270362,01-01-1981,M,6
269316,01-02-1981,M,8
274902,01-07-1981,M,1
275245,01-07-1981,M,10
270815,01-09-1981,F,9
269072,01-09-1981,M,7
274925,01-10-1981,M,2
272928,01-12-1981,M,7
270029,01-14-1981,M,7
270834,01-17-1981,F,1
268903,01-17-1981,F,7
273373,01-17-1981,F,2
267061,01-19-1981,M,1
273962,01-20-1981,M,5
269980,01-23-1981,M,3
273771,01-24-1981,M,2
273727,01-24-1981,F,7
274798,01-25-1981,M,9
273293,01-25-1981,F,8
274370,01-28-1981,M,2
274737,02-01-1981,F,6
267644,02-02-1981,F,7
269269,02-04-1981,M,1
268776,02-07-1981,F,5
267806,02-07-1981,F,2
274071,02-12-1981,M,5
269831,02-13-1981,F,1
275069,02-14-1981,F,3
273952,02-16-1981,M,9
272267,02-19-1981,F,4
270597,02-21-1981,M,2
274700,02-23-1981,F,9
269642,02-26-1981,F,6
269385,03-03-1981,M,2
273522,03-08-1981,M,2
274323,03-12-1981,F,9
273901,03-14-1981,F,10
275202,03-14-1981,F,9
271162,03-15-1981,M,9
272093,03-16-1981,F,8
271317,03-18-1981,M,6
273915,03-23-1981,F,1
269395,03-27-1981,F,1
272533,03-28-1981,F,5
274959,03-28-1981,M,1
274278,03-29-1981,M,4
267934,04-03-1981,M,10
270663,04-04-1981,M,10
272540,04-04-1981,M,4
269971,04-04-1981,F,5
269526,04-08-1981,F,7
272427,04-09-1981,F,1
272549,04-10-1981,M,6
270543,04-13-1981,F,5
269689,04-14-1981,M,10
274904,04-14-1981,M,3
269886,04-17-1981,M,7
273461,04-17-1981,F,6
267943,04-17-1981,F,7
269429,04-17-1981,M,3
271181,04-18-1981,M,8
269168,04-19-1981,F,3
270563,04-20-1981,M,4
269220,04-28-1981,M,1
269151,04-29-1981,F,2
271611,05-01-1981,F,1
272780,05-04-1981,M,10
274338,05-07-1981,F,10
271435,05-07-1981,F,1
268540,05-07-1981,M,9
267161,05-08-1981,M,9
270796,05-10-1981,M,6
270419,05-12-1981,F,2
268237,05-12-1981,F,7
267636,05-13-1981,M,9
274679,05-14-1981,F,10
272342,05-14-1981,F,6
269171,05-17-1981,F,9
273707,05-18-1981,F,1
274533,05-19-1981,M,4
268983,05-21-1981,M,3
274415,05-22-1981,M,1
269866,05-23-1981,F,9
267279,05-24-1981,M,9
269772,05-25-1981,F,9
269802,05-26-1981,M,1
270094,05-27-1981,M,5
273667,05-29-1981,M,9
267748,05-29-1981,M,1
274886,06-02-1981,F,9
269491,06-03-1981,F,8
266943,06-05-1981,F,9
268370,06-05-1981,F,7
273314,06-06-1981,F,7
272350,06-07-1981,M,8
271682,06-08-1981,F,2
271509,06-08-1981,M,3
271839,06-08-1981,F,2
268684,06-08-1981,F,9
267125,06-11-1981,F,4
268243,06-16-1981,F,10
273790,06-20-1981,F,9
273285,06-22-1981,M,1
271075,06-22-1981,F,9
274716,06-23-1981,F,7
272849,06-23-1981,F,7
273439,06-24-1981,F,4
270320,06-25-1981,F,7
268568,06-29-1981,F,2
269320,06-29-1981,F,3
273384,07-03-1981,M,9
273857,07-05-1981,F,6
271371,07-05-1981,M,5
272759,07-05-1981,F,1
267325,07-05-1981,M,1
274319,07-07-1981,F,4
268532,07-07-1981,M,4
267894,07-08-1981,F,8
267604,07-09-1981,F,2
271733,07-12-1981,M,9
268429,07-13-1981,F,2
268734,07-13-1981,M,4
273579,07-13-1981,F,6
270330,07-13-1981,M,3
274651,07-19-1981,F,9
270547,07-19-1981,M,5
274767,07-20-1981,M,8
271601,07-20-1981,M,5
269329,07-21-1981,M,4
267298,07-24-1981,F,6
270930,07-26-1981,M,3
272044,07-27-1981,F,2
275205,07-28-1981,F,10
270809,08-01-1981,M,4
273535,08-02-1981,F,6
272817,08-02-1981,M,6
269949,08-04-1981,M,2
267682,08-05-1981,F,5
271184,08-07-1981,F,4
267632,08-07-1981,M,8
274292,08-07-1981,F,2
268394,08-09-1981,M,1
268488,08-09-1981,F,7
270756,08-10-1981,F,1
270370,08-13-1981,F,10
270511,08-13-1981,M,6
269073,08-14-1981,M,10
267347,08-15-1981,M,10
266810,08-16-1981,F,3
275107,08-16-1981,F,1
274094,08-18-1981,M,1
272297,08-20-1981,M,1
267671,08-23-1981,F,8
272892,08-25-1981,F,10
272688,08-25-1981,F,6
272723,08-26-1981,F,1
274789,09-01-1981,M,3
274956,09-02-1981,M,10
269799,09-04-1981,M,10
275077,09-04-1981,F,6
271893,09-06-1981,M,4
267775,09-08-1981,M,10
272433,09-09-1981,F,8
271613,09-12-1981,F,1
267660,09-14-1981,M,3
271077,09-15-1981,M,7
267017,09-17-1981,F,10
267690,09-17-1981,M,5
274475,09-18-1981,F,10
274930,09-21-1981,M,3
267329,09-22-1981,F,4
272963,09-22-1981,M,1
274380,09-23-1981,F,3
271665,09-25-1981,M,6
270351,09-26-1981,M,5
273992,09-29-1981,M,8
270811,10-01-1981,F,6
274328,10-01-1981,F,6
273020,10-02-1981,M,5
270856,10-02-1981,M,7
266818,10-08-1981,F,2
267236,10-08-1981,M,8
270459,10-08-1981,M,6
270296,10-09-1981,F,3
272667,10-09-1981,M,7
272649,10-12-1981,F,6
270670,10-12-1981,M,7
272047,10-13-1981,F,9
271232,10-23-1981,M,3
270585,10-23-1981,M,4
268461,10-25-1981,F,6
267801,10-27-1981,F,5
269630,11-02-1981,M,7
270102,11-03-1981,M,7
274565,11-04-1981,F,9
268510,11-04-1981,M,7
275012,11-06-1981,F,4
268863,11-08-1981,F,3
269427,11-08-1981,F,3
274420,11-08-1981,M,10
270146,11-09-1981,M,8
269260,11-12-1981,F,5
271464,11-13-1981,F,4
274640,11-14-1981,M,8
268892,11-14-1981,F,2
274390,11-17-1981,M,4
269481,11-17-1981,M,1
268383,11-17-1981,M,9
267426,11-18-1981,M,1
271432,11-20-1981,M,5
274022,11-22-1981,M,1
272633,11-23-1981,F,3
267577,11-24-1981,M,7
272473,11-25-1981,M,7
269580,11-26-1981,F,9
267215,11-29-1981,F,10
273369,12-01-1981,M,4
274655,12-03-1981,M,9
270520,12-05-1981,F,9
267302,12-07-1981,M,9
268087,12-07-1981,F,5
267030,12-08-1981,F,9
274952,12-10-1981,F,2
268960,12-10-1981,M,4
269445,12-11-1981,M,7
269256,12-13-1981,F,6
269966,12-13-1981,M,1
273310,12-13-1981,F,2
270693,12-14-1981,F,1
271239,12-14-1981,M,5
273931,12-16-1981,M,4
269233,12-20-1981,M,9
267768,12-20-1981,M,3
269538,12-20-1981,F,6
272411,12-26-1981,M,9
270592,01-01-1982,F,6
271656,01-03-1982,M,6
271697,01-03-1982,F,4
270033,01-04-1982,M,3
274017,01-04-1982,F,10
268371,01-05-1982,M,1
267145,01-07-1982,F,6
274083,01-09-1982,M,9
269402,01-12-1982,M,3
271961,01-15-1982,M,1
273544,01-21-1982,F,1
273256,01-21-1982,F,6
270740,01-24-1982,F,9
268562,01-24-1982,F,2
271175,01-24-1982,F,8
270655,01-27-1982,M,3
266882,01-27-1982,M,9
270382,01-29-1982,F,9
267560,02-03-1982,M,2
270561,02-03-1982,F,10
272685,02-04-1982,F,7
274919,02-05-1982,M,1
267774,02-08-1982,M,4
274644,02-12-1982,M,8
268651,02-16-1982,M,1
271336,02-17-1982,M,5
271330,02-20-1982,M,1
272457,02-22-1982,F,9
272229,02-26-1982,F,3
270571,02-26-1982,F,1
269045,02-26-1982,M,5
269318,02-26-1982,M,4
270116,03-03-1982,M,10
269303,03-03-1982,F,2
268478,03-06-1982,M,6
270349,03-07-1982,M,2
267706,03-09-1982,M,3
271294,03-11-1982,F,2
273764,03-13-1982,M,8
269916,03-15-1982,F,9
270225,03-16-1982,F,7
273193,03-17-1982,F,10
272914,03-18-1982,M,1
270325,03-19-1982,F,3
269190,03-21-1982,F,3
275094,03-23-1982,M,10
268521,03-23-1982,F,9
271054,03-23-1982,F,2
269242,03-23-1982,F,1
270940,03-23-1982,M,3
269480,03-26-1982,F,8
273598,03-27-1982,M,9
271482,03-27-1982,M,5
271823,03-28-1982,M,10
272766,03-29-1982,M,1
268930,03-29-1982,F,4
